Key,LocID,AP_NAME,ALIAS,Facility Type,FAA REGION,COUNTY,CITY,STATE,AP Type,Latitude,Longitude,Boundary Data Available
2023,CII,CHOTEAU,Choteau Airport,Airport,ANM,TETON,CHOTEAU,MT,Public Use,47.828347,-112.168336,Yes
4272,S77,MAGEE,,Airport,ANM,SHOSHONE,COEUR D'ALENE,ID,Public Use,47.837416,-116.263513,No
4604,CKC,GRAND MARAIS/COOK COUNTY,,Airport,AGL,COOK,GRAND MARAIS,MN,Public Use,47.838333,-90.382944,No
1757,CKN,CROOKSTON MUNI KIRKWOOD FLD,Crookston Municipal Airport,Airport,AGL,POLK,CROOKSTON,MN,Public Use,47.841657,-96.621454,Yes
2035,79S,FORT BENTON,Fort Benton Airport,Airport,ANM,CHOUTEAU,FORT BENTON,MT,Public Use,47.845108,-110.636481,Yes
4680,BB0,BLACK BUTTE NORTH,,Airport,ANM,BLAINE,WINIFRED,MT,Public Use,47.845556,-109.186944,No
4691,5U1,DUTTON,,Airport,ANM,TETON,DUTTON,MT,Public Use,47.847194,-111.698278,No
4683,BW8,BULLWHACKER,,Airport,ANM,BLAINE,WINIFRED,MT,Public Use,47.847778,-109.099444,No
4710,0S1,MEADOW CREEK USFS,,Airport,ANM,FLATHEAD,MEADOW CREEK,MT,Public Use,47.849361,-113.417417,No
4694,5U6,FAIRVIEW,,Airport,ANM,RICHLAND,FAIRVIEW,MT,Public Use,47.862528,-104.071417,No
3490,S10,LAKE CHELAN,Lake Chelan Airport,Airport,ANM,CHELAN,CHELAN,WA,Public Use,47.86601,-119.942702,Yes
5311,S86,SKY HARBOR,,Airport,ANM,SNOHOMISH,SULTAN,WA,Public Use,47.870657,-121.792342,No
3481,W16,FIRSTAIR FIELD,First Air Airport,Airport,ANM,SNOHOMISH,MONROE,WA,Public Use,47.871364,-121.995244,Yes
4707,LC0,LEFT COULEE,,Airport,ANM,BLAINE,WINIFRED,MT,Public Use,47.885278,-109.022778,No
1799,43Y,NORTHOME MUNI,Northome Municipal Airport,Airport,AGL,KOOCHICHING,NORTHOME,MN,Public Use,47.888103,-94.258713,Yes
3488,S43,HARVEY FIELD,Harvey Airfield,Airport,ANM,SNOHOMISH,SNOHOMISH,WA,Public Use,47.904867,-122.102745,Yes
4779,2L1,LARIMORE MUNI,,Airport,AGL,GRAND FORKS,LARIMORE,ND,Public Use,47.906934,-97.640643,No
3524,PAE,SNOHOMISH COUNTY (PAINE FLD),Paine Field-Snohomish Co Airport,Airport,ANM,SNOHOMISH,EVERETT,WA,Public Use,47.906987,-122.281572,Yes
3486,3W7,GRAND COULEE DAM,Grand Coulee Dam Airport,Airport,ANM,GRANT,ELECTRIC CITY,WA,Public Use,47.922046,-119.083015,Yes
2212,Y74,PARSHALL-HANKINS,Hankins Field,Airport,AGL,MOUNTRAIL,PARSHALL,ND,Public Use,47.936401,-102.142114,Yes
3513,UIL,QUILLAYUTE,Quillayute State Airport,Airport,ANM,CLALLAM,QUILLAYUTE,WA,Public Use,47.936583,-124.562634,Yes
3482,S18,FORKS,Forks Airport,Airport,ANM,CLALLAM,FORKS,WA,Public Use,47.937718,-124.395921,Yes
2183,GFK,GRAND FORKS INTL,Grand Forks Int'l Airport,Airport,AGL,GRAND FORKS,GRAND FORKS,ND,Federalized/Commercial,47.947267,-97.173781,Yes
4688,CW0,COW CREEK,,Airport,ANM,BLAINE,WINIFRED,MT,Public Use,47.9475,-109.008056,No
4722,8U4,SPOTTED BEAR /USFS/,,Airport,ANM,FLATHEAD,SPOTTED BEAR,MT,Public Use,47.958281,-113.559256,No
2208,05D,NEW TOWN MUNI,New Town Municipal Airport,Airport,AGL,MOUNTRAIL,NEW TOWN,ND,Public Use,47.966959,-102.477958,Yes
3474,DEW,DEER PARK,Deer Park Airport,Airport,ANM,SPOKANE,DEER PARK,WA,Public Use,47.967056,-117.428583,Yes
2200,6D3,MADDOCK MUNI,Maddock Municipal Airport,Airport,AGL,BENSON,MADDOCK,ND,Public Use,47.977787,-99.527078,Yes
5278,C72,CROSS WINDS,,Airport,ANM,SPOKANE,CLAYTON,WA,Public Use,47.983226,-117.542728,No
4697,37S,FORT PECK,,Airport,ANM,VALLEY,FORT PECK,MT,Public Use,48.004833,-106.477889,No
1801,ORB,ORR RGNL,Orr Regional Airport,Airport,AGL,ST LOUIS,ORR,MN,Public Use,48.015922,-92.856051,Yes
3539,W10,WHIDBEY AIR PARK,Whidbey Air Park,Airport,ANM,ISLAND,LANGLEY,WA,Public Use,48.017512,-122.437728,Yes
2196,5L0,LAKOTA MUNI,Lakota Municipal Airport,Airport,AGL,NELSON,LAKOTA,ND,Public Use,48.028917,-98.32575,Yes
4788,Y99,TRULSON FIELD,,Airport,AGL,MOUNTRAIL,PLAZA,ND,Public Use,48.030568,-101.953223,No
3489,0S9,JEFFERSON COUNTY INTL,Jefferson County Int'l Airport,Airport,ANM,JEFFERSON,PORT TOWNSEND,WA,Public Use,48.053806,-122.810639,Yes
4695,53U,FERNDALE AIRFIELD,,Airport,ANM,FLATHEAD,BIGFORK,MT,Public Use,48.060472,-114.001167,No
1831,TVF,THIEF RIVER FALLS RGNL,Thief River Falls Regional Airport,Airport,AGL,PENNINGTON,THIEF RIVER FALLS,MN,Public Use,48.065667,-96.185,Yes
4719,8U2,SCHAFER /USFS/,,Airport,ANM,FLATHEAD,SCHAFER,MT,Public Use,48.087453,-113.250914,No
2045,OLF,L M CLAYTON,Lyman M Clayton Airport,Airport,ANM,ROOSEVELT,WOLF POINT,MT,Public Use,48.0945,-105.575056,Yes
3522,W28,SEQUIM VALLEY,Sequim Valley Airport,Airport,ANM,CLALLAM,SEQUIM,WA,Public Use,48.098148,-123.187123,Yes
5271,S97,ANDERSON FIELD,,Airport,ANM,OKANOGAN,BREWSTER,WA,Public Use,48.104868,-119.720613,No
2178,DVL,DEVILS LAKE RGNL,Devils Lake Municipal Airport,Airport,AGL,RAMSEY,DEVILS LAKE,ND,Public Use,48.114583,-98.908333,Yes
3542,CLM,WILLIAM R FAIRCHILD INTL,William R Fairchild Int'l Airport,Airport,ANM,CLALLAM,PORT ANGELES,WA,Public Use,48.120194,-123.499694,Yes
2056,PO1,POPLAR MUNI,Poplar Airport,Airport,ANM,ROOSEVELT,POPLAR,MT,Public Use,48.134417,-105.162139,Yes
1838,VWU,WASKISH MUNI,Waskish Municipal Airport,Airport,AGL,BELTRAMI,WASKISH,MN,Public Use,48.151,-94.516361,Yes
2017,S85,BIG SKY FIELD,Big Sky Field,Airport,ANM,ROOSEVELT,CULBERTSON,MT,Public Use,48.153333,-104.504056,Yes
3461,AWO,ARLINGTON MUNI,Arlington Municipal Airport,Airport,ANM,SNOHOMISH,ARLINGTON,WA,Public Use,48.16075,-122.159028,Yes
4679,3U8,BIG SANDY,,Airport,ANM,CHOUTEAU,BIG SANDY,MT,Public Use,48.164528,-110.110111,No
2025,S01,CONRAD,Conrad Airport,Airport,ANM,PONDERA,CONRAD,MT,Public Use,48.168197,-111.976398,Yes
2218,ISN,SLOULIN FLD INTL,Sloulin Field Int'l Airport,Airport,AGL,WILLIAMS,WILLISTON,ND,Public Use,48.177939,-103.642347,Yes
2044,S27,KALISPELL CITY,Kalispell City Airport,Airport,ANM,FLATHEAD,KALISPELL,MT,Public Use,48.178569,-114.303741,Yes
1142,1S6,PRIEST RIVER MUNI,Priest River Municipal Airport,Airport,ANM,BONNER,PRIEST RIVER,ID,Public Use,48.190694,-116.909778,Yes
1835,D37,WARREN MUNI,Warren Municipal Airport,Airport,AGL,MARSHALL,WARREN,MN,Public Use,48.191167,-96.711306,Yes
1747,7Y9,BIG FALLS MUNI,Big Falls Municipal Airport,Airport,AGL,KOOCHICHING,BIG FALLS,MN,Public Use,48.200516,-93.762376,Yes
2079,GGW,WOKAL FIELD/GLASGOW INTL,Wokal Field-Glasgow Int'l Airport,Airport,ANM,VALLEY,GLASGOW,MT,Public Use,48.212472,-106.614778,Yes
4270,S96,LAKE PEND OREILLE,,Airport,ANM,BONNER,GLENGARY,ID,Public Use,48.216593,-116.360738,No
3459,OKH,AJ EISENBERG,Wes Lupien Oak Harbor Airport,Airport,ANM,ISLAND,OAK HARBOR,WA,Public Use,48.251528,-122.673667,Yes
5275,13W,CAMANO ISLAND AIRFIELD,,Airport,ANM,ISLAND,STANWOOD,WA,Public Use,48.256944,-122.436194,No
2204,MOT,MINOT INTL,Minot Int'l Airport,Airport,AGL,WARD,MINOT,ND,Federalized/Commercial,48.257639,-101.278028,Yes
3473,1S2,DARRINGTON MUNI,Darrington Municipal Airport,Airport,ANM,SNOHOMISH,DARRINGTON,WA,Public Use,48.258613,-121.610204,Yes
3521,11S,SEKIU,Sekiu Airport,Airport,ANM,CLALLAM,SEKIU,WA,Public Use,48.266116,-124.313965,Yes
4626,CDD,SCOTTS,,Airport,AGL,ST LOUIS,CRANE LAKE,MN,Public Use,48.266572,-92.483491,No
4784,D06,MINTO MUNI,,Airport,AGL,WALSH,MINTO,ND,Public Use,48.283321,-97.392021,No
4708,S59,LIBBY,,Airport,ANM,LINCOLN,LIBBY,MT,Public Use,48.283833,-115.490222,No
2197,D31,LEEDS MUNI,Leeds Municipal Airport,Airport,AGL,BENSON,LEEDS,ND,Public Use,48.284999,-99.403469,Yes
4605,3G2,GRYGLA MUNI - MEL WILKENS FIELD,,Airport,AGL,MARSHALL,GRYGLA,MN,Public Use,48.294083,-95.625972,No
1146,SZT,SANDPOINT,Sandpoint Airport,Airport,ANM,BONNER,SANDPOINT,ID,Public Use,48.299528,-116.560139,Yes
4729,7S7,VALIER,,Airport,ANM,PONDERA,VALIER,MT,Public Use,48.300149,-112.251141,No
2221,08D,STANLEY MUNI,Stanley Municipal Airport,Airport,AGL,MOUNTRAIL,STANLEY,ND,Public Use,48.300799,-102.406351,Yes
2038,GPI,GLACIER PARK INTL,Glacier Park Int'l Airport,Airport,ANM,FLATHEAD,KALISPELL,MT,Public Use,48.310472,-114.256,Yes
4727,B70,TIBER DAM,,Airport,ANM,LIBERTY,TIBER DAM,MT,Public Use,48.313871,-111.109141,No
3518,1S9,SAND CANYON,Sand Canyon Airport,Airport,ANM,STEVENS,CHEWELAH,WA,Public Use,48.31408,-117.74339,Yes
3528,6S9,STEHEKIN STATE,Stehekin State Airport,Airport,ANM,CHELAN,STEHEKIN,WA,Public Use,48.345778,-120.720806,Yes
3533,2S0,TWISP MUNI,Twisp Municipal Airport,Airport,ANM,OKANOGAN,TWISP,WA,Public Use,48.350585,-120.093951,Yes
2224,D61,TOWNER MUNI,Towner Municipal Airport,Airport,AGL,MC HENRY,TOWNER,ND,Public Use,48.358332,-100.392079,Yes
5297,S35,OKANOGAN LEGION,,Airport,ANM,OKANOGAN,OKANOGAN,WA,Public Use,48.361918,-119.56756,No
2050,M75,MALTA,Malta Airport,Airport,ANM,PHILLIPS,MALTA,MT,Public Use,48.366944,-107.919333,Yes
2222,D60,TIOGA MUNI,Tioga Municipal Airport,Airport,AGL,WILLIAMS,TIOGA,ND,Public Use,48.380278,-102.897361,Yes
4701,6U5,HINSDALE,,Airport,ANM,VALLEY,HINSDALE,MT,Public Use,48.386917,-107.067889,No
2216,RUG,RUGBY MUNI,Rugby Municipal Airport,Airport,AGL,PIERCE,RUGBY,ND,Public Use,48.390359,-100.024274,Yes
2211,Y37,PARK RIVER - W C SKJERVEN FIELD,Park River Municipal Airport,Airport,AGL,WALSH,PARK RIVER,ND,Public Use,48.394083,-97.780778,Yes
2191,GAF,HUTSON FIELD,Grafton Municipal Airport,Airport,AGL,WALSH,GRAFTON,ND,Public Use,48.404722,-97.370944,Yes
4732,58S,WHITEFISH,,Airport,ANM,FLATHEAD,WHITEFISH,MT,Public Use,48.40802,-114.299576,No
4612,13Y,LITTLEFORK MUNI/HANOVER,,Airport,AGL,KOOCHICHING,LITTLEFORK,MN,Public Use,48.416611,-93.586272,No
3500,S52,METHOW VALLEY STATE,Methow Valley State Airport,Airport,ANM,OKANOGAN,WINTHROP,WA,Public Use,48.424948,-120.145886,Yes
1830,D41,STEPHEN MUNI,Stephen Municipal Airport,Airport,AGL,MARSHALL,STEPHEN,MN,Public Use,48.458312,-96.862839,Yes
5298,OMK,OMAK,,Airport,ANM,OKANOGAN,OMAK,WA,Public Use,48.464417,-119.518056,No
3523,BVS,SKAGIT RGNL,Skagit Regional Airport,Airport,ANM,SKAGIT,BURLINGTON/MOUNT VERNON,WA,Public Use,48.470889,-122.420861,Yes
2173,9D7,CANDO MUNI,Cando Municipal Airport,Airport,AGL,TOWNER,CANDO,ND,Public Use,48.480028,-99.236389,Yes
4728,57S,TROY,,Airport,ANM,LINCOLN,TROY,MT,Public Use,48.480221,-115.903507,No
4696,U09,FORT BELKNAP AGENCY,,Airport,ANM,BLAINE,HARLEM,MT,Public Use,48.481108,-108.769046,No
5313,21H,SKYLINE,,Airport,ANM,SKAGIT,ANACORTES,WA,Public Use,48.483158,-122.684618,No
3493,S31,LOPEZ ISLAND,Lopez Island Airport,Airport,ANM,SAN JUAN,LOPEZ,WA,Public Use,48.483913,-122.937681,Yes
3460,74S,ANACORTES,Anacortes Airport Terminal,Airport,ANM,SKAGIT,ANACORTES,WA,Public Use,48.4985,-122.6625,Yes
2048,LTY,LIBERTY COUNTY,Liberty County Airport,Airport,ANM,LIBERTY,CHESTER,MT,Public Use,48.510722,-110.990864,Yes
4700,4U4,HEBBELMAN,,Airport,ANM,BLAINE,CHINOOK,MT,Public Use,48.5135,-109.064667,No
5283,81W,FISHERMANS BAY,,Airport,ANM,SAN JUAN,LOPEZ,WA,Public Use,48.516489,-122.917956,No
1104,66S,CAVANAUGH BAY,Cavanaugh Bay Airport,Airport,ANM,BONNER,COOLIN,ID,Public Use,48.518667,-116.822194,Yes
3483,FHR,FRIDAY HARBOR,Friday Harbor Airport,Airport,ANM,SAN JUAN,FRIDAY HARBOR,WA,Public Use,48.521972,-123.024361,Yes
3499,3W5,MEARS FIELD,Concrete Municipal Airport,Airport,ANM,SKAGIT,CONCRETE,WA,Public Use,48.529838,-121.758249,Yes
5286,W33,FRIDAY HARBOR,,Airport,ANM,SAN JUAN,FRIDAY HARBOR,WA,Public Use,48.537322,-123.009624,No
4292,D28,TANGLEFOOT,,Airport,ANM,BONNER,CAVANAUGH BAY,ID,Public Use,48.538889,-116.832222,No
2063,SBX,SHELBY,Shelby Airport,Airport,ANM,TOOLE,SHELBY,MT,Public Use,48.540694,-111.87125,Yes
2041,HVR,HAVRE CITY-COUNTY,Havre City/County Airport,Airport,ANM,HILL,HAVRE,MT,Public Use,48.542972,-109.762333,Yes
3471,63S,COLVILLE MUNI,Colville Municipal Airport,Airport,ANM,STEVENS,COLVILLE,WA,Public Use,48.543889,-117.883889,Yes
1765,INL,FALLS INTL,Falls Int'l Airport,Airport,AGL,KOOCHICHING,INTERNATIONAL FALLS,MN,Public Use,48.565583,-93.402167,Yes
2040,48S,HARLEM,Harlem Airport,Airport,ANM,BLAINE,HARLEM,MT,Public Use,48.566083,-108.773444,Yes
4284,67S,PRIEST LAKE USFS,,Airport,ANM,BONNER,NORDMAN,ID,Public Use,48.574,-116.958583,No
4611,23D,KARLSTAD MUNI,,Airport,AGL,KITTSON,KARLSTAD,MN,Public Use,48.579143,-96.541987,No
2031,S71,EDGAR G OBIE,Edgar G Obie Airport,Airport,ANM,BLAINE,CHINOOK,MT,Public Use,48.592111,-109.250611,Yes
4724,8S0,STARR-BROWNING AIRSTRIP,,Airport,ANM,GLACIER,BROWNING,MT,Public Use,48.601,-113.115306,No
4609,09I,INTERNATIONAL FALLS,,Airport,AGL,KOOCHICHING,INTERNATIONAL FALLS,MN,Public Use,48.605833,-93.370833,No
3516,W39,ROCHE HARBOR,Roche Harbor Airport,Airport,ANM,SAN JUAN,ROCHE HARBOR,WA,Public Use,48.608155,-123.159631,Yes
2026,CTB,CUT BANK MUNI,Cut Bank Municipal Airport,Airport,ANM,GLACIER,CUT BANK,MT,Public Use,48.608354,-112.376154,Yes
4771,D29,DRAYTON MUNI,,Airport,AGL,WALSH,DRAYTON,ND,Public Use,48.618535,-97.177028,No
2219,4S5,ST THOMAS MUNI,St Thomas Municipal Airport,Airport,AGL,PEMBINA,ST THOMAS,ND,Public Use,48.626378,-97.439248,Yes
5308,W49,ROSARIO,,Airport,ANM,SAN JUAN,ROSARIO,WA,Public Use,48.645659,-122.867961,No
3494,W12,LOST RIVER RESORT,Lost River Resort Airport,Airport,ANM,OKANOGAN,MAZAMA,WA,Public Use,48.649584,-120.502044,Yes
2214,2H9,ROLETTE,Rolette Airport,Airport,AGL,ROLETTE,ROLETTE,ND,Public Use,48.665277,-99.853199,Yes
2194,7K5,KENMARE MUNI,Kenmare Municipal Airport,Airport,AGL,WARD,KENMARE,ND,Public Use,48.667583,-102.047594,Yes
5289,S23,IONE MUNI,,Airport,ANM,PEND OREILLE,IONE,WA,Public Use,48.708054,-117.413012,No
3504,ORS,ORCAS ISLAND,Orcas Island Airport,Airport,ANM,SAN JUAN,EASTSOUND,WA,Public Use,48.708335,-122.9106,Yes
5282,R49,FERRY COUNTY,,Airport,ANM,FERRY,REPUBLIC,WA,Public Use,48.718206,-118.656471,No
5317,W01,TONASKET MUNI,,Airport,ANM,OKANOGAN,TONASKET,WA,Public Use,48.724868,-119.465635,No
1098,65S,BOUNDARY COUNTY,Boundary County Airport,Airport,ANM,BOUNDARY,BONNERS FERRY,ID,Public Use,48.725972,-116.295167,Yes
1744,BDE,BAUDETTE INTL,Baudette Int'l Airport,Airport,AGL,LAKE OF THE WOODS,BAUDETTE,MN,Public Use,48.728444,-94.612222,Yes
5284,0W7,FLOATHAVEN,,Airport,ANM,WHATCOM,BELLINGHAM,WA,Public Use,48.735611,-122.340028,No
1774,HCO,HALLOCK MUNI,Hallock Municipal Airport,Airport,AGL,KITTSON,HALLOCK,MN,Public Use,48.752731,-96.943003,Yes
4787,D55,ROBERTSON FIELD,,Airport,AGL,CAVALIER,LANGDON,ND,Public Use,48.753139,-98.393694,No
2205,HBC,MOHALL MUNI,Mohall Municipal Airport,Airport,AGL,RENVILLE,MOHALL,ND,Public Use,48.768383,-101.536995,Yes
2175,2C8,CAVALIER MUNI,Cavalier Municipal Airport,Airport,AGL,PEMBINA,CAVALIER,ND,Public Use,48.783722,-97.631972,Yes
2064,PWD,SHER-WOOD,Sherwood Airport,Airport,ANM,SHERIDAN,PLENTYWOOD,MT,Public Use,48.789,-104.522972,Yes
3463,BLI,BELLINGHAM INTL,Bellingham Int'l Airport,Airport,ANM,WHATCOM,BELLINGHAM,WA,Federalized/Commercial,48.792694,-122.537528,Yes
4720,9S2,SCOBEY,,Airport,ANM,DANIELS,SCOBEY,MT,Public Use,48.807722,-105.439472,No
4768,5B4,BOWBELLS MUNI,,Airport,AGL,BURKE,BOWBELLS,ND,Public Use,48.809749,-102.245445,No
2171,D09,BOTTINEAU MUNI,Bottineau Municipal Airport,Airport,AGL,BOTTINEAU,BOTTINEAU,ND,Public Use,48.830528,-100.417306,Yes
5315,09S,SULLIVAN LAKE STATE,,Airport,ANM,PEND OREILLE,METALINE FALLS,WA,Public Use,48.840895,-117.283986,No
4678,49S,BABB,,Airport,ANM,GLACIER,BABB,MT,Public Use,48.848222,-113.429278,No
2073,9U0,TURNER,Turner Airport,Airport,ANM,BLAINE,TURNER,MT,Public Use,48.854154,-108.408263,Yes
1816,ROX,ROSEAU MUNI/RUDY BILLBERG FIELD,Roseau Municipal Airport,Airport,AGL,ROSEAU,ROSEAU,MN,Public Use,48.856,-95.697083,Yes
2043,6U6,HOGELAND,Hogeland Airport,Airport,ANM,BLAINE,HOGELAND,MT,Public Use,48.860139,-108.660944,Yes
2053,S00,OPHEIM,Opheim Airport,Airport,ANM,VALLEY,OPHEIM,MT,Public Use,48.866692,-106.417254,Yes
2215,06D,ROLLA MUNI,Rolla Municipal Airport,Airport,AGL,ROLETTE,ROLLA,ND,Public Use,48.884417,-99.62075,Yes
4725,8U5,SUNBURST,,Airport,ANM,TOOLE,SUNBURST,MT,Public Use,48.886664,-111.921703,No
4770,D49,COLUMBUS MUNI,,Airport,AGL,BURKE,COLUMBUS,ND,Public Use,48.898643,-102.792121,No
4791,D64,WESTHOPE MUNI,,Airport,AGL,BOTTINEAU,WESTHOPE,ND,Public Use,48.913076,-101.033722,No
2177,D50,CROSBY MUNI,Crosby Municipal Airport,Airport,AGL,DIVIDE,CROSBY,ND,Public Use,48.928516,-103.297251,Yes
2225,96D,WALHALLA MUNI,Walhalla Municipal Airport,Airport,AGL,PEMBINA,WALHALLA,ND,Public Use,48.940572,-97.902775,Yes
1836,RRT,WARROAD INTL MEMORIAL,Warroad Int'l Airfield,Airport,AGL,ROSEAU,WARROAD,MN,Public Use,48.941472,-95.348472,Yes
2213,PMB,PEMBINA MUNI,Pembina Municipal Airport,Airport,AGL,PEMBINA,PEMBINA,ND,Public Use,48.9425,-97.240833,Yes
5294,38W,LYNDEN,,Airport,ANM,WHATCOM,LYNDEN,WA,Public Use,48.955896,-122.458118,No
3476,0S7,DOROTHY SCOTT,Dorothy Scott Airport,Airport,ANM,OKANOGAN,OROVILLE,WA,Public Use,48.958965,-119.411962,Yes
4692,88M,EUREKA,,Airport,ANM,LINCOLN,EUREKA,MT,Public Use,48.968417,-115.079417,No
5302,1RL,POINT ROBERTS AIRPARK,,Airport,ANM,WHATCOM,POINT ROBERTS,WA,Public Use,48.977139,-123.079222,No
4255,1S1,ECKHART INTL,,Airport,ANM,BOUNDARY,PORTHILL,ID,Public Use,48.990472,-116.502056,No
2192,S28,INTL PEACE GARDEN,Int'l Peace Garden Airfield,Airport,AGL,ROLETTE,DUNSEITH,ND,Public Use,48.997782,-100.043459,Yes
5273,69S,AVEY FIELD STATE,,Airport,ANM,FERRY,LAURIER,WA,Public Use,48.998379,-118.222599,No
4714,7S8,ROSS INTL,,Airport,ANM,TOOLE,SWEETGRASS,MT,Public Use,48.998556,-111.978222,No
4623,48Y,PINEY PINECREEK BORDER,,Airport,AGL,ROSEAU,PINECREEK,MN,Public Use,48.998975,-95.982086,No
4731,H28,WHETSTONE INTL,,Airport,ANM,GLACIER,PORT OF DEL BONITA,MT,Public Use,48.99999,-112.792581,No
4721,8U3,SCOBEY BORDER STATION /EAST POPLAR INTL/,,Airport,ANM,DANIELS,SCOBEY,MT,Public Use,49.000024,-105.40055,No
203,ADK,ADAK,Adak Airport,Airport,AAL,ALEUTIAN ISLANDS,ADAK ISLAND,AK,Public Use,51.877964,-176.646031,Yes
206,AKA,ATKA,Atka Airport,Airport,AAL,UNORGANIZED,ATKA,AK,Public Use,52.220586,-174.206183,Yes
3753,KCN,CHERNOFSKI HARBOR,,Airport,AAL,ALEUTIAN ISLANDS,CHERNOFSKI HARBOR,AK,Public Use,53.399114,-167.5519,No
248,DUT,UNALASKA,Unalaska Airport,Airport,AAL,ALEUTIAN ISLANDS,UNALASKA,AK,Public Use,53.898944,-166.545028,Yes
3706,KQA,AKUTAN,,Airport,AAL,ALEUTIAN ISLANDS,AKUTAN,AK,Public Use,54.1339,-165.778383,No
3705,7AK,AKUTAN,,Airport,AAL,ALEUTIANS EAST,AKUTAN,AK,Public Use,54.144611,-165.604111,No
3800,KFP,FALSE PASS,,Airport,AAL,ALEUTIAN ISLANDS,FALSE PASS,AK,Public Use,54.847446,-163.410322,No
4006,Z43,TAMGAS HARBOR,,Airport,AAL,KETCHIKAN GATEWAY,ANNETTE,AK,Public Use,55.067992,-131.556955,No
3857,KVC,KING COVE,,Airport,AAL,ALEUTIAN ISLANDS,KING COVE,AK,Public Use,55.116348,-162.266227,No
3898,MTM,METLAKATLA,,Airport,AAL,KETCHIKAN GATEWAY,METLAKATLA,AK,Public Use,55.131045,-131.578068,No
213,CDB,COLD BAY,Cold Bay Airport,Airport,AAL,ALEUTIAN ISLANDS,COLD BAY,AK,Public Use,55.20515,-162.724466,Yes
3834,HYG,HYDABURG,,Airport,AAL,PRINCE OF WALES,HYDABURG,AK,Public Use,55.206316,-132.828313,No
3991,36H,SQUAW HARBOR,,Airport,AAL,ALEUTIAN ISLANDS,SQUAW HARBOR,AK,Public Use,55.233339,-160.552026,No
3734,Z87,BLINN LAKE,,Airport,AAL,ALEUTIAN ISLANDS,COLD BAY,AK,Public Use,55.251627,-162.753404,No
4044,KWF,WATERFALL,,Airport,AAL,PRINCE OF WALES,WATERFALL,AK,Public Use,55.296323,-133.243336,No
240,SDP,SAND POINT,Sand Point Airport,Airport,AAL,ALEUTIAN ISLANDS,SAND POINT,AK,Public Use,55.313694,-160.521417,Yes
3856,5KE,KETCHIKAN HARBOR,,Airport,AAL,KETCHIKAN GATEWAY,KETCHIKAN,AK,Public Use,55.344464,-131.663439,No
225,KTN,KETCHIKAN INTL,Ketchikan Int'l Airport,Airport,AAL,KETCHIKAN GATEWAY,KETCHIKAN,AK,Federalized/Commercial,55.354075,-131.711219,Yes
3936,9C0,PENINSULA POINT PULLOUT,,Airport,AAL,KETCHIKAN GATEWAY,KETCHIKAN,AK,Public Use,55.384651,-131.738352,No
3906,8K9,MURPHYS PULLOUT,,Airport,AAL,KETCHIKAN GATEWAY,KETCHIKAN,AK,Public Use,55.38965,-131.738074,No
3777,CGA,CRAIG,,Airport,AAL,PRINCE OF WALES,CRAIG,AK,Public Use,55.478831,-133.147801,No
3824,HYL,HOLLIS CLARK BAY,,Airport,AAL,PRINCE OF WALES,HOLLIS,AK,Public Use,55.490417,-132.623556,No
3996,WSB,STEAMBOAT BAY,,Airport,AAL,PRINCE OF WALES,STEAMBOAT BAY,AK,Public Use,55.529639,-133.641697,No
3852,KXA,KASAAN,,Airport,AAL,PRINCE OF WALES,KASAAN,AK,Public Use,55.537414,-132.397514,No
3862,AQC,KLAWOCK,,Airport,AAL,PRINCE OF WALES,KLAWOCK,AK,Public Use,55.554658,-133.101693,No
3861,AKW,KLAWOCK,,Airport,AAL,PRINCE OF WALES,KLAWOCK,AK,Public Use,55.579233,-133.075997,No
3888,13Z,LORING,,Airport,AAL,KETCHIKAN GATEWAY,LORING,AK,Public Use,55.601306,-131.636683,No
4018,KTB,THORNE BAY,,Airport,AAL,PRINCE OF WALES,THORNE BAY,AK,Public Use,55.687962,-132.536676,No
3899,84K,MEYERS CHUCK,,Airport,AAL,KETCHIKAN GATEWAY,MEYERS CHUCK,AK,Public Use,55.739636,-132.255018,No
3946,16K,PORT ALICE,,Airport,AAL,PRINCE OF WALES,PORT ALICE,AK,Public Use,55.784905,-133.594224,No
3913,AK62,NAUKATI BAY,,Airport,AAL,KETCHIKAN GATEWAY,TUXEKAN ISLAND,AK,Public Use,55.849643,-133.227828,No
3839,KIB,IVANOF BAY,,Airport,AAL,ALEUTIAN ISLANDS,IVANOF BAY,AK,Public Use,55.897533,-159.488669,No
3835,4Z7,HYDER,,Airport,AAL,KETCHIKAN GATEWAY,HYDER,AK,Public Use,55.90332,-130.006703,No
3938,PEV,PERRYVILLE,,Airport,AAL,LAKE AND PENINSULA,PERRYVILLE,AK,Public Use,55.906724,-159.160829,No
4055,78K,YES BAY LODGE,,Airport,AAL,KETCHIKAN GATEWAY,YES BAY,AK,Public Use,55.916301,-131.801134,No
4022,57A,TOKEEN,,Airport,AAL,PRINCE OF WALES,TOKEEN,AK,Public Use,55.937133,-133.326721,No
3790,5C5,EL CAPITAN LODGE,,Airport,AAL,KETCHIKAN GATEWAY,CRAIG,AK,Public Use,55.958589,-133.253372,No
3744,Z71,CAPE POLE,,Airport,AAL,PRINCE OF WALES,CAPE POLE,AK,Public Use,55.96629,-133.796721,No
3914,OUL,NELSON LAGOON,,Airport,AAL,ALEUTIAN ISLANDS,NELSON LAGOON,AK,Public Use,56.007536,-161.160367,No
